type,origin,destination,departure,arrival,carrier,price
flight,LIS,BCN,2025-10-08T22:10:00,2025-10-09T01:05:00,VY,155.10
flight,LIS,BCN,2025-10-08T21:15:00,2025-10-09T00:10:00,VY,155.10
flight,LIS,BCN,2025-10-08T09:10:00,2025-10-08T12:10:00,IB,167.10
flight,LIS,BCN,2025-10-08T09:10:00,2025-10-08T12:10:00,IB,167.10
flight,LIS,BCN,2025-10-08T14:00:00,2025-10-08T16:55:00,IB,167.10
flight,LIS,BCN,2025-10-08T22:10:00,2025-10-09T01:05:00,IB,167.10
flight,LIS,BCN,2025-10-08T21:15:00,2025-10-09T00:10:00,IB,167.10
flight,LIS,BCN,2025-10-08T09:10:00,2025-10-08T12:10:00,VY,167.10
flight,LIS,BCN,2025-10-08T14:00:00,2025-10-08T16:55:00,VY,167.10
flight,LIS,BCN,2025-10-08T22:10:00,2025-10-09T01:05:00,VY,167.10
flight,LIS,BCN,2025-10-08T21:15:00,2025-10-09T00:10:00,VY,167.10
flight,LIS,AMS,2025-10-08T19:30:00,2025-10-08T23:25:00,KL,181.50
flight,LIS,SVQ,2025-10-08T07:25:00,2025-10-08T09:30:00,TP,181.90
flight,LIS,DUS,2025-10-08T09:25:00,2025-10-08T13:15:00,EW,423.30
flight,SEA,YUL,2025-10-09T07:15:00,2025-10-09T15:28:00,AC,448.00
flight,SEA,IAD,2025-10-09T08:00:00,2025-10-09T16:09:00,UA,448.00
flight,SEA,YYZ,2025-10-09T12:00:00,2025-10-09T19:44:00,AC,454.60
flight,SEA,FRA,2025-10-09T14:20:00,2025-10-10T08:55:00,UA,474.40
flight,SEA,FRA,2025-10-09T14:20:00,2025-10-10T08:55:00,UA,474.40
flight,SEA,ORD,2025-10-09T15:13:00,2025-10-09T21:15:00,IB,552.00
flight,SEA,DFW,2025-10-09T10:00:00,2025-10-09T15:55:00,IB,552.00
flight,SEA,DFW,2025-10-09T07:51:00,2025-10-09T13:45:00,IB,552.00
flight,SEA,ORD,2025-10-09T07:00:00,2025-10-09T13:04:00,IB,552.00
flight,SEA,LHR,2025-10-09T20:20:00,2025-10-10T13:40:00,IB,555.60
flight,SEA,LHR,2025-10-09T13:30:00,2025-10-10T06:50:00,IB,555.60
flight,SEA,LHR,2025-10-09T13:30:00,2025-10-10T06:50:00,AY,561.60
flight,SEA,JFK,2025-10-09T08:55:00,2025-10-09T17:29:00,AS,571.00
flight,SEA,JFK,2025-10-09T06:55:00,2025-10-09T15:29:00,AS,571.00
flight,SEA,YUL,2025-10-09T07:20:00,2025-10-09T15:33:00,UA,593.00
flight,SEA,JFK,2025-10-09T22:55:00,2025-10-10T07:23:00,VS,593.00
flight,SEA,JFK,2025-10-09T15:30:00,2025-10-10T00:10:00,VS,598.60
flight,SEA,FRA,2025-10-09T14:20:00,2025-10-10T08:55:00,LH,638.40
flight,SEA,DFW,2025-10-09T09:50:00,2025-10-09T15:42:00,AY,683.00
flight,SEA,DCA,2025-10-09T07:00:00,2025-10-09T22:43:00,UA,803.60
flight,SEA,IST,2025-10-09T19:05:00,2025-10-10T17:00:00,TK,862.10
flight,SEA,IST,2025-10-09T12:30:00,2025-10-10T10:25:00,TK,862.10
flight,SEA,IST,2025-10-09T12:30:00,2025-10-10T10:25:00,TK,862.10
flight,SEA,IST,2025-10-09T19:05:00,2025-10-10T17:00:00,TK,862.10
flight,SEA,ATL,2025-10-09T07:20:00,2025-10-09T15:21:00,VS,1087.00
flight,SEA,DFW,2025-10-09T13:45:00,2025-10-09T19:37:00,IB,1152.00
flight,SEA,LHR,2025-10-09T13:30:00,2025-10-10T06:50:00,IB,1163.40
flight,SEA,ORD,2025-10-09T07:00:00,2025-10-09T13:04:00,IB,1212.00
flight,SEA,ORD,2025-10-09T05:02:00,2025-10-09T11:05:00,IB,1212.00
flight,SEA,LHR,2025-10-09T13:30:00,2025-10-10T06:50:00,IB,1215.60
flight,SEA,LHR,2025-10-09T20:20:00,2025-10-10T13:40:00,IB,1215.60
flight,SEA,LHR,2025-10-09T20:20:00,2025-10-10T13:40:00,IB,1223.40
flight,SEA,DUB,2025-10-09T18:45:00,2025-10-10T11:45:00,EI,1233.80
flight,SEA,YYZ,2025-10-09T12:20:00,2025-10-09T20:04:00,UA,1304.60
flight,SEA,LAX,2025-10-09T12:50:00,2025-10-09T15:32:00,IB,2924.00
flight,SEA,LAX,2025-10-09T11:55:00,2025-10-09T14:40:00,IB,2924.00
flight,SEA,YUL,2025-10-09T07:15:00,2025-10-09T15:28:00,AC,434.00
flight,SEA,YYZ,2025-10-09T12:00:00,2025-10-09T19:44:00,AC,440.60
flight,SEA,FRA,2025-10-09T14:20:00,2025-10-10T08:55:00,UA,460.40
flight,SEA,FRA,2025-10-09T14:20:00,2025-10-10T08:55:00,UA,460.40
flight,SEA,DFW,2025-10-09T07:51:00,2025-10-09T13:45:00,IB,563.00
flight,SEA,ORD,2025-10-09T07:00:00,2025-10-09T13:04:00,IB,563.00
flight,SEA,ORD,2025-10-09T05:02:00,2025-10-09T11:05:00,IB,563.00
flight,SEA,SFO,2025-10-09T13:40:00,2025-10-09T15:52:00,IB,580.00
flight,SEA,SFO,2025-10-09T11:20:00,2025-10-09T13:38:00,IB,580.00
flight,SEA,LAX,2025-10-09T17:40:00,2025-10-09T20:25:00,AS,597.00
flight,SEA,LAX,2025-10-09T12:50:00,2025-10-09T15:32:00,IB,597.00
flight,SEA,LAX,2025-10-09T11:55:00,2025-10-09T14:40:00,IB,597.00
flight,SEA,DFW,2025-10-09T09:50:00,2025-10-09T15:42:00,AY,669.00
flight,SEA,LAX,2025-10-09T15:35:00,2025-10-09T18:16:00,AS,707.00
flight,SEA,IST,2025-10-09T19:05:00,2025-10-10T17:00:00,TK,862.10
flight,SEA,IST,2025-10-09T12:30:00,2025-10-10T10:25:00,TK,862.10
flight,SEA,IST,2025-10-09T12:30:00,2025-10-10T10:25:00,TK,862.10
flight,SEA,IST,2025-10-09T19:05:00,2025-10-10T17:00:00,TK,862.10
flight,SEA,ORD,2025-10-09T13:57:00,2025-10-09T20:12:00,UA,903.00
flight,SEA,SFO,2025-10-09T17:31:00,2025-10-09T19:44:00,UA,903.00
flight,SEA,SFO,2025-10-09T17:31:00,2025-10-09T19:44:00,UA,908.60
flight,SEA,FRA,2025-10-09T14:20:00,2025-10-10T08:55:00,UA,929.40
flight,SEA,FRA,2025-10-09T14:20:00,2025-10-10T08:55:00,LH,948.40
flight,SEA,FRA,2025-10-09T14:20:00,2025-10-10T08:55:00,LH,948.40
flight,SEA,JFK,2025-10-09T06:55:00,2025-10-09T15:29:00,AS,1003.00
flight,SEA,ORD,2025-10-09T09:55:00,2025-10-09T16:10:00,AS,1003.00
flight,SEA,ORD,2025-10-09T07:00:00,2025-10-09T13:04:00,AS,1003.00
flight,SEA,JFK,2025-10-09T21:50:00,2025-10-10T06:00:00,AS,1003.00
flight,SEA,SFO,2025-10-09T17:31:00,2025-10-09T19:44:00,UA,1008.60
flight,SEA,ATL,2025-10-09T07:20:00,2025-10-09T15:21:00,VS,1013.00
flight,SEA,LHR,2025-10-09T13:30:00,2025-10-10T06:50:00,IB,1020.60
flight,SEA,DFW,2025-10-09T10:00:00,2025-10-09T15:55:00,AY,1023.00
flight,SEA,JFK,2025-10-09T22:39:00,2025-10-10T06:50:00,B6,1023.00
flight,SEA,CDG,2025-10-09T18:35:00,2025-10-10T13:40:00,VS,1105.70
flight,SEA,YYC,2025-10-09T14:05:00,2025-10-09T16:46:00,WS,1149.90
flight,SEA,JFK,2025-10-09T22:55:00,2025-10-10T07:23:00,VS,1153.00
flight,SEA,JFK,2025-10-09T15:30:00,2025-10-10T00:10:00,VS,1158.60
flight,SEA,LHR,2025-10-09T20:20:00,2025-10-10T13:40:00,IB,1195.60
flight,SEA,LHR,2025-10-09T20:20:00,2025-10-10T13:40:00,IB,1195.60
flight,SEA,DUB,2025-10-09T18:45:00,2025-10-10T11:45:00,EI,1203.50
flight,SEA,YYC,2025-10-09T14:05:00,2025-10-09T16:46:00,WS,1652.90
flight,SEA,IAD,2025-10-09T08:00:00,2025-10-09T16:09:00,UA,2383.00
flight,SEA,EWR,2025-10-09T06:00:00,2025-10-09T14:23:00,UA,2383.00
flight,SEA,BOS,2025-10-09T10:05:00,2025-10-09T18:31:00,AS,3342.00
flight,SEA,JFK,2025-10-09T08:55:00,2025-10-09T17:29:00,AS,3342.00
flight,SEA,SFO,2025-10-09T13:00:00,2025-10-09T15:17:00,UA,4358.00
flight,SEA,ORD,2025-10-09T13:55:00,2025-10-09T19:59:00,AS,4526.00
flight,SEA,EWR,2025-10-09T06:15:00,2025-10-09T14:40:00,AS,4627.00
flight,SEA,ORD,2025-10-09T11:45:00,2025-10-09T17:50:00,AS,4660.00
flight,SEA,SFO,2025-10-09T13:40:00,2025-10-09T15:52:00,AS,4888.00
flight,SEA,SFO,2025-10-09T11:20:00,2025-10-09T13:38:00,AS,4902.00
flight,SEA,YVR,2025-10-09T10:00:00,2025-10-09T11:10:00,AC,557.90
flight,SEA,YVR,2025-10-09T05:30:00,2025-10-09T06:40:00,AC,557.90
flight,SEA,CDG,2025-10-09T18:35:00,2025-10-10T13:40:00,VS,630.30
flight,SEA,YUL,2025-10-09T07:15:00,2025-10-09T15:28:00,AC,660.40
flight,SEA,SFO,2025-10-09T13:40:00,2025-10-09T15:52:00,IB,661.30
flight,SEA,SFO,2025-10-09T13:40:00,2025-10-09T15:52:00,IB,661.30
flight,SEA,YYZ,2025-10-09T12:00:00,2025-10-09T19:44:00,AC,667.00
flight,SEA,FRA,2025-10-09T14:20:00,2025-10-10T08:55:00,UA,686.30
flight,SEA,FRA,2025-10-09T14:20:00,2025-10-10T08:55:00,LH,728.10
flight,SEA,FRA,2025-10-09T14:20:00,2025-10-10T08:55:00,LH,728.10
flight,SEA,YVR,2025-10-09T10:00:00,2025-10-09T11:10:00,AC,746.30
flight,SEA,YVR,2025-10-09T05:30:00,2025-10-09T06:40:00,AC,746.30
flight,SEA,FRA,2025-10-09T14:20:00,2025-10-10T08:55:00,LH,804.30
flight,SEA,LHR,2025-10-09T13:30:00,2025-10-10T06:50:00,EI,866.30
flight,SEA,LHR,2025-10-09T13:30:00,2025-10-10T06:50:00,EI,866.30
flight,SEA,LHR,2025-10-09T13:30:00,2025-10-10T06:50:00,EI,866.30
flight,SEA,LHR,2025-10-09T13:30:00,2025-10-10T06:50:00,EI,866.30
flight,SEA,DUB,2025-10-09T18:45:00,2025-10-10T11:45:00,EI,1308.50
flight,SEA,IAD,2025-10-09T13:12:00,2025-10-09T21:20:00,UA,638.00
flight,SEA,YUL,2025-10-09T07:15:00,2025-10-09T15:28:00,AC,638.00
flight,SEA,YYZ,2025-10-09T12:00:00,2025-10-09T19:44:00,AC,644.60
flight,SEA,FRA,2025-10-09T14:20:00,2025-10-10T08:55:00,UA,664.40
flight,SEA,FRA,2025-10-09T14:20:00,2025-10-10T08:55:00,LH,683.40
flight,SEA,LHR,2025-10-09T13:30:00,2025-10-10T06:50:00,AY,711.60
flight,SEA,EWR,2025-10-09T06:00:00,2025-10-09T14:23:00,UA,733.00
flight,SEA,IAD,2025-10-09T08:00:00,2025-10-09T16:09:00,UA,783.40
flight,SEA,IST,2025-10-09T12:30:00,2025-10-10T10:25:00,TK,813.10
flight,SEA,IST,2025-10-09T19:05:00,2025-10-10T17:00:00,TK,813.10
flight,SEA,IST,2025-10-09T12:30:00,2025-10-10T10:25:00,TK,813.10
flight,SEA,IST,2025-10-09T19:05:00,2025-10-10T17:00:00,TK,813.10
flight,SEA,BOS,2025-10-09T07:20:00,2025-10-09T15:59:00,VS,875.00
flight,SEA,SFO,2025-10-09T17:31:00,2025-10-09T19:44:00,UA,879.30
flight,SEA,ORD,2025-10-09T13:57:00,2025-10-09T20:12:00,UA,879.30
flight,SEA,FRA,2025-10-09T14:20:00,2025-10-10T08:55:00,LH,974.40
flight,SEA,BOS,2025-10-09T10:05:00,2025-10-09T18:31:00,AS,1048.00
flight,SEA,BOS,2025-10-09T10:05:00,2025-10-09T18:31:00,AS,1048.00
flight,SEA,BOS,2025-10-09T23:30:00,2025-10-10T07:56:00,AS,1111.60
flight,SEA,BOS,2025-10-09T23:30:00,2025-10-10T07:56:00,AS,1111.60
flight,SEA,BOS,2025-10-09T22:00:00,2025-10-10T06:31:00,VS,1322.60
flight,SEA,YYZ,2025-10-09T12:20:00,2025-10-09T20:04:00,UA,1350.60
flight,SEA,JFK,2025-10-09T22:55:00,2025-10-10T07:23:00,VS,1390.60
flight,SEA,JFK,2025-10-09T15:30:00,2025-10-10T00:10:00,VS,1390.60
flight,SEA,LHR,2025-10-09T13:30:00,2025-10-10T06:50:00,AY,1453.60
flight,SEA,LHR,2025-10-09T20:20:00,2025-10-10T13:40:00,AY,1546.60
flight,SEA,LHR,2025-10-09T20:20:00,2025-10-10T13:40:00,AY,1546.60
flight,SEA,DUB,2025-10-09T18:45:00,2025-10-10T11:45:00,EI,1648.80
flight,SEA,DUB,2025-10-09T18:45:00,2025-10-10T11:45:00,EI,2039.50
flight,SEA,DCA,2025-10-09T08:00:00,2025-10-09T16:15:00,AS,4602.00
flight,SEA,IAD,2025-10-09T09:55:00,2025-10-09T17:55:00,AS,4613.00
flight,SEA,EWR,2025-10-09T08:30:00,2025-10-09T19:30:00,UA,4779.00
flight,SEA,ORD,2025-10-09T10:50:00,2025-10-09T17:05:00,UA,5675.30
flight,MAD,IST,2025-10-09T07:40:00,2025-10-09T12:55:00,TK,734.31
flight,MAD,JFK,2025-10-09T12:25:00,2025-10-09T14:45:00,AY,1003.81
flight,MAD,IAD,2025-10-09T11:50:00,2025-10-09T15:00:00,AY,1003.81
flight,MAD,LAX,2025-10-09T13:00:00,2025-10-09T16:05:00,AY,1003.81
flight,MAD,LHR,2025-10-09T07:00:00,2025-10-09T08:25:00,IB,1008.01
flight,MAD,ORD,2025-10-09T17:10:00,2025-10-09T18:45:00,IB,1010.21
flight,MAD,DFW,2025-10-09T12:40:00,2025-10-09T16:40:00,IB,1010.21
flight,MAD,ORD,2025-10-09T11:35:00,2025-10-09T14:15:00,IB,1010.21
flight,MAD,JFK,2025-10-09T12:35:00,2025-10-09T14:55:00,IB,1010.21
flight,MAD,ORD,2025-10-09T11:35:00,2025-10-09T14:15:00,IB,1010.21
flight,MAD,IST,2025-10-09T18:20:00,2025-10-09T23:35:00,TK,1138.31
flight,MAD,LAX,2025-10-09T12:35:00,2025-10-09T17:20:00,IB,1176.21
flight,MAD,DUB,2025-10-09T07:00:00,2025-10-09T08:30:00,EI,1400.61
flight,MAD,DUB,2025-10-09T10:35:00,2025-10-09T12:10:00,EI,1442.61
flight,MAD,JFK,2025-10-09T12:40:00,2025-10-09T15:10:00,VS,1555.21
flight,MAD,IAD,2025-10-09T11:15:00,2025-10-09T14:05:00,UA,1600.21
flight,MAD,YYZ,2025-10-09T12:30:00,2025-10-09T15:05:00,AC,1601.21
flight,MAD,FRA,2025-10-09T06:00:00,2025-10-09T08:35:00,UA,1622.01
flight,MAD,FRA,2025-10-09T06:00:00,2025-10-09T08:35:00,LH,1642.41
flight,MAD,MUC,2025-10-09T15:05:00,2025-10-09T17:35:00,LH,1644.11
flight,MAD,ATL,2025-10-09T10:05:00,2025-10-09T14:00:00,VS,1685.21
flight,MAD,LHR,2025-10-09T12:10:00,2025-10-09T13:30:00,IB,2027.01
flight,MAD,LHR,2025-10-09T20:40:00,2025-10-09T21:55:00,IB,2052.01
flight,MAD,EWR,2025-10-09T10:50:00,2025-10-09T13:25:00,UA,3090.71
flight,MAD,IAD,2025-10-09T11:15:00,2025-10-09T14:05:00,UA,4077.21
flight,MAD,IAD,2025-10-09T11:15:00,2025-10-09T14:05:00,UA,4077.21
flight,MAD,LHR,2025-10-09T13:30:00,2025-10-09T14:55:00,IB,4309.61
flight,MAD,LGW,2025-10-09T09:30:00,2025-10-09T10:50:00,IB,4336.61
flight,MAD,MUC,2025-10-09T07:05:00,2025-10-09T09:35:00,SQ,5227.01
flight,MAD,CDG,2025-10-09T06:00:00,2025-10-09T08:05:00,SQ,8698.31
flight,MAD,BCN,2025-10-09T06:45:00,2025-10-09T08:00:00,VY,89.80
flight,MAD,BCN,2025-10-09T10:30:00,2025-10-09T11:45:00,VY,89.80
flight,MAD,BCN,2025-10-09T12:45:00,2025-10-09T14:00:00,VY,89.80
flight,MAD,BCN,2025-10-09T07:10:00,2025-10-09T08:25:00,VY,89.80
flight,MAD,BCN,2025-10-09T07:45:00,2025-10-09T09:00:00,VY,89.80
flight,MAD,BCN,2025-10-09T08:30:00,2025-10-09T09:45:00,VY,89.80
flight,MAD,BCN,2025-10-09T14:55:00,2025-10-09T16:10:00,VY,89.80
flight,MAD,BCN,2025-10-09T18:00:00,2025-10-09T19:15:00,VY,89.80
flight,MAD,BCN,2025-10-09T19:05:00,2025-10-09T20:20:00,VY,89.80
flight,MAD,BCN,2025-10-09T20:00:00,2025-10-09T21:15:00,VY,89.80
flight,MAD,BCN,2025-10-09T11:25:00,2025-10-09T12:45:00,VY,89.80
flight,MAD,BCN,2025-10-09T15:55:00,2025-10-09T17:20:00,VY,89.80
flight,MAD,BCN,2025-10-09T20:00:00,2025-10-09T21:15:00,IB,92.80
flight,MAD,BCN,2025-10-09T06:45:00,2025-10-09T08:00:00,IB,99.80
flight,MAD,BCN,2025-10-09T10:30:00,2025-10-09T11:45:00,IB,108.80
flight,MAD,BCN,2025-10-09T21:35:00,2025-10-09T22:50:00,IB,108.80
flight,MAD,BCN,2025-10-09T07:10:00,2025-10-09T08:25:00,IB,119.80
flight,MAD,BCN,2025-10-09T07:45:00,2025-10-09T09:00:00,IB,119.80
flight,MAD,BCN,2025-10-09T11:25:00,2025-10-09T12:45:00,IB,119.80
flight,MAD,BCN,2025-10-09T14:55:00,2025-10-09T16:10:00,IB,119.80
flight,MAD,BCN,2025-10-09T16:55:00,2025-10-09T18:10:00,IB,131.80
flight,MAD,BCN,2025-10-09T08:30:00,2025-10-09T09:45:00,IB,145.80
flight,MAD,BCN,2025-10-09T12:45:00,2025-10-09T14:00:00,IB,145.80
flight,MAD,BCN,2025-10-09T19:05:00,2025-10-09T20:20:00,IB,145.80
flight,MAD,BCN,2025-10-09T15:55:00,2025-10-09T17:10:00,IB,158.80
flight,MAD,BCN,2025-10-09T18:00:00,2025-10-09T19:15:00,IB,158.80
flight,MAD,VLC,2025-10-09T23:10:00,2025-10-10T00:15:00,IB,186.10
flight,MAD,BJZ,2025-10-09T07:30:00,2025-10-09T08:50:00,IB,187.20
flight,MAD,VLC,2025-10-09T15:55:00,2025-10-09T17:00:00,IB,201.50
flight,MAD,PMI,2025-10-09T10:15:00,2025-10-09T11:35:00,UX,270.60
flight,MAD,SVQ,2025-10-09T19:55:00,2025-10-09T21:00:00,VY,113.80
flight,MAD,SVQ,2025-10-09T07:40:00,2025-10-09T08:50:00,VY,113.80
flight,MAD,SVQ,2025-10-09T11:20:00,2025-10-09T12:30:00,VY,113.80
flight,MAD,VLC,2025-10-09T23:10:00,2025-10-10T00:15:00,IB,181.10
flight,MAD,VLC,2025-10-09T15:55:00,2025-10-09T17:00:00,IB,197.50
flight,MAD,LEI,2025-10-09T12:30:00,2025-10-09T13:45:00,IB,212.10
flight,MAD,LEI,2025-10-09T19:50:00,2025-10-09T21:05:00,IB,212.10
flight,MAD,VLC,2025-10-09T15:55:00,2025-10-09T17:00:00,IB,275.10
flight,MAD,SVQ,2025-10-09T19:55:00,2025-10-09T21:00:00,IB,306.80
flight,MAD,LEI,2025-10-09T15:50:00,2025-10-09T17:05:00,IB,317.80
flight,MAD,MLN,2025-10-09T19:30:00,2025-10-09T21:25:00,IB,355.80
flight,MAD,MLN,2025-10-09T15:55:00,2025-10-09T17:50:00,IB,355.80
flight,MAD,MLN,2025-10-09T19:30:00,2025-10-09T21:25:00,IB,355.80
flight,MAD,MLN,2025-10-09T15:55:00,2025-10-09T17:50:00,IB,355.80
flight,MAD,VLC,2025-10-09T14:00:00,2025-10-09T15:05:00,IB,364.10
flight,MAD,LEI,2025-10-09T15:50:00,2025-10-09T17:05:00,IB,537.10
flight,MAD,LIS,2025-10-09T13:35:00,2025-10-09T14:00:00,TP,59.10
flight,MAD,LIS,2025-10-09T17:55:00,2025-10-09T18:20:00,TP,59.10
flight,MAD,LIS,2025-10-09T22:20:00,2025-10-09T22:45:00,TP,59.10
flight,MAD,LIS,2025-10-09T16:20:00,2025-10-09T16:45:00,TP,88.90
flight,MAD,LIS,2025-10-09T20:10:00,2025-10-09T20:35:00,TP,88.90
flight,MAD,LIS,2025-10-09T07:40:00,2025-10-09T08:05:00,TP,106.90
flight,MAD,LIS,2025-10-09T07:20:00,2025-10-09T07:45:00,VY,115.50
flight,MAD,LIS,2025-10-09T23:00:00,2025-10-09T23:25:00,VY,115.50
flight,MAD,LIS,2025-10-09T11:05:00,2025-10-09T11:30:00,TP,129.90
flight,MAD,LIS,2025-10-09T23:00:00,2025-10-09T23:25:00,IB,135.50
flight,MAD,LIS,2025-10-09T07:20:00,2025-10-09T07:45:00,IB,188.50
flight,MAD,LUX,2025-10-09T20:35:00,2025-10-09T22:50:00,LG,201.70
flight,MAD,AMS,2025-10-09T06:00:00,2025-10-09T08:25:00,KL,215.90
flight,MAD,LIS,2025-10-09T11:25:00,2025-10-09T11:50:00,IB,231.50
flight,MAD,CMN,2025-10-09T20:10:00,2025-10-09T21:00:00,AT,236.60
flight,MAD,LIS,2025-10-09T15:40:00,2025-10-09T16:05:00,IB,261.50
flight,MAD,LIS,2025-10-09T19:40:00,2025-10-09T20:05:00,IB,261.50
flight,MAD,LIS,2025-10-09T19:40:00,2025-10-09T20:05:00,VY,261.50
flight,MAD,CMN,2025-10-09T13:35:00,2025-10-09T14:25:00,AT,285.60
flight,MAD,BEG,2025-10-09T17:50:00,2025-10-09T20:55:00,JU,292.40
flight,MAD,AMS,2025-10-09T13:05:00,2025-10-09T15:35:00,KL,338.90
flight,MAD,AMS,2025-10-09T10:20:00,2025-10-09T12:55:00,KL,338.90
flight,MAD,AMS,2025-10-09T13:05:00,2025-10-09T15:35:00,KL,338.90
flight,MAD,AMS,2025-10-09T20:25:00,2025-10-09T23:00:00,KL,357.90
flight,MAD,ALG,2025-10-09T13:30:00,2025-10-09T14:10:00,AH,367.40
flight,MAD,BRU,2025-10-09T20:55:00,2025-10-09T23:10:00,SN,388.10
flight,MAD,ATH,2025-10-09T12:45:00,2025-10-09T17:10:00,A3,431.00
flight,MAD,MUC,2025-10-09T07:05:00,2025-10-09T09:35:00,LH,498.90
flight,MAD,AMS,2025-10-09T17:10:00,2025-10-09T19:45:00,KL,522.90
flight,MAD,WAW,2025-10-09T15:30:00,2025-10-09T19:00:00,LO,579.10
flight,MAD,AMS,2025-10-09T17:10:00,2025-10-09T19:45:00,KL,581.90
flight,MAD,ZRH,2025-10-09T10:05:00,2025-10-09T12:20:00,LX,649.30
flight,MAD,ZRH,2025-10-09T10:05:00,2025-10-09T12:20:00,LX,649.30
flight,BCN,ORD,2025-10-09T10:45:00,2025-10-09T13:30:00,IB,1005.91
flight,BCN,ORD,2025-10-09T10:45:00,2025-10-09T13:30:00,IB,1005.91
flight,BCN,DFW,2025-10-09T12:15:00,2025-10-09T16:10:00,IB,1005.91
flight,BCN,LHR,2025-10-09T21:15:00,2025-10-09T22:25:00,IB,1030.91
flight,BCN,LHR,2025-10-09T19:35:00,2025-10-09T20:50:00,IB,1030.91
flight,BCN,SFO,2025-10-09T13:20:00,2025-10-09T17:25:00,IB,1042.91
flight,BCN,SFO,2025-10-09T13:20:00,2025-10-09T17:25:00,IB,1042.91
flight,BCN,IST,2025-10-09T07:30:00,2025-10-09T12:10:00,TK,1134.01
flight,BCN,IST,2025-10-09T18:30:00,2025-10-09T23:00:00,TK,1134.01
flight,BCN,CDG,2025-10-09T06:10:00,2025-10-09T08:05:00,WS,1151.21
flight,BCN,IST,2025-10-09T07:30:00,2025-10-09T12:10:00,TK,1357.61
flight,BCN,DUB,2025-10-09T11:00:00,2025-10-09T12:50:00,EI,1505.51
flight,BCN,DUB,2025-10-09T23:05:00,2025-10-10T00:45:00,EI,1515.81
flight,BCN,IST,2025-10-09T18:30:00,2025-10-09T23:00:00,TK,1521.61
flight,BCN,ATL,2025-10-09T11:35:00,2025-10-09T16:00:00,VS,1550.91
flight,BCN,CDG,2025-10-09T06:10:00,2025-10-09T08:05:00,AF,1578.01
flight,BCN,YUL,2025-10-09T12:15:00,2025-10-09T14:30:00,UA,1590.31
flight,BCN,YUL,2025-10-09T12:10:00,2025-10-09T14:30:00,AC,1590.31
flight,BCN,ORD,2025-10-09T15:15:00,2025-10-09T18:05:00,UA,1595.91
flight,BCN,SFO,2025-10-09T16:00:00,2025-10-09T19:15:00,UA,1595.91
flight,BCN,YYZ,2025-10-09T13:15:00,2025-10-09T16:00:00,AC,1596.91
flight,BCN,YYZ,2025-10-09T13:15:00,2025-10-09T16:00:00,UA,1596.91
flight,BCN,FRA,2025-10-09T06:50:00,2025-10-09T09:00:00,UA,1620.91
flight,BCN,FRA,2025-10-09T06:50:00,2025-10-09T09:00:00,LH,1641.31
flight,BCN,DUB,2025-10-09T07:20:00,2025-10-09T09:10:00,VY,1677.51
flight,BCN,ATL,2025-10-09T11:35:00,2025-10-09T16:00:00,VS,1680.91
flight,BCN,LHR,2025-10-09T12:55:00,2025-10-09T14:20:00,IB,1699.91
flight,BCN,LHR,2025-10-09T10:05:00,2025-10-09T11:30:00,IB,1699.91
flight,BCN,IST,2025-10-09T07:30:00,2025-10-09T12:10:00,TK,2020.61
flight,BCN,CPH,2025-10-09T19:00:00,2025-10-09T21:55:00,SK,2221.31
flight,BCN,IAD,2025-10-09T11:15:00,2025-10-09T14:30:00,UA,3086.41
flight,BCN,EWR,2025-10-09T12:00:00,2025-10-09T14:45:00,UA,3086.41
flight,BCN,SFO,2025-10-09T16:00:00,2025-10-09T19:15:00,UA,4029.91
flight,BCN,ORD,2025-10-09T15:15:00,2025-10-09T18:05:00,UA,4072.91
flight,BCN,IAD,2025-10-09T11:15:00,2025-10-09T14:30:00,UA,4072.91
flight,BCN,EWR,2025-10-09T12:00:00,2025-10-09T14:45:00,UA,4072.91
flight,BCN,IAD,2025-10-09T11:15:00,2025-10-09T14:30:00,UA,4072.91
flight,BCN,IAD,2025-10-09T11:15:00,2025-10-09T14:30:00,UA,4432.51
flight,BCN,IAD,2025-10-09T11:15:00,2025-10-09T14:30:00,UA,4432.51
flight,BCN,SIN,2025-10-09T10:35:00,2025-10-10T07:40:00,SQ,4675.81
flight,BCN,MAD,2025-10-09T12:30:00,2025-10-09T13:55:00,VY,83.60
flight,BCN,MAD,2025-10-09T13:35:00,2025-10-09T15:00:00,VY,83.60
flight,BCN,MAD,2025-10-09T08:45:00,2025-10-09T10:10:00,VY,88.60
flight,BCN,MAD,2025-10-09T09:45:00,2025-10-09T11:10:00,VY,88.60
flight,BCN,MAD,2025-10-09T16:55:00,2025-10-09T18:20:00,VY,88.60
flight,BCN,MAD,2025-10-09T18:10:00,2025-10-09T19:35:00,VY,88.60
flight,BCN,MAD,2025-10-09T18:55:00,2025-10-09T20:20:00,VY,88.60
flight,BCN,MAD,2025-10-09T19:55:00,2025-10-09T21:20:00,VY,88.60
flight,BCN,MAD,2025-10-09T21:10:00,2025-10-09T22:35:00,VY,88.60
flight,BCN,MAD,2025-10-09T09:45:00,2025-10-09T11:10:00,IB,91.60
flight,BCN,MAD,2025-10-09T18:55:00,2025-10-09T20:20:00,IB,91.60
flight,BCN,MAD,2025-10-09T12:30:00,2025-10-09T13:55:00,IB,98.60
flight,BCN,MAD,2025-10-09T10:35:00,2025-10-09T12:00:00,IB,107.60
